date,ethereum,isPartial
2014-02-03,72.41666666666666,False
2014-02-04,276.5,False
2014-02-05,138.25,False
2014-02-06,381.8333333333333,False
2014-02-07,0.0,False
2014-02-08,0.0,False
2014-02-09,79.0,False
2014-02-10,0.0,False
2014-02-11,204.08333333333331,False
2014-02-12,72.41666666666666,False
2014-02-13,210.66666666666666,False
2014-02-14,144.83333333333331,False
2014-02-15,0.0,False
2014-02-16,0.0,False
2014-02-17,72.41666666666666,False
2014-02-18,72.41666666666666,False
2014-02-19,138.25,False
2014-02-20,138.25,False
2014-02-21,72.41666666666666,False
2014-02-22,164.58333333333331,False
2014-02-23,164.58333333333331,False
2014-02-24,204.08333333333331,False
2014-02-25,138.25,False
2014-02-26,210.66666666666666,False
2014-02-27,0.0,False
2014-02-28,0.0,False
2014-03-01,164.58333333333331,False
2014-03-02,658.3333333333333,False
2014-03-03,210.66666666666666,False
2014-03-04,138.25,False
2014-03-05,72.41666666666666,False
2014-03-06,72.41666666666666,False
2014-03-07,72.41666666666666,False
2014-03-08,85.58333333333333,False
2014-03-09,85.58333333333333,False
2014-03-10,210.66666666666666,False
2014-03-11,0.0,False
2014-03-12,138.25,False
2014-03-13,355.5,False
2014-03-14,144.83333333333331,False
2014-03-15,329.16666666666663,False
2014-03-16,0.0,False
2014-03-17,0.0,False
2014-03-18,9.0,False
2014-03-19,0.0,False
2014-03-20,18.0,False
2014-03-21,0.0,False
2014-03-22,0.0,False
2014-03-23,10.0,False
2014-03-24,0.0,False
2014-03-25,0.0,False
2014-03-26,9.0,False
2014-03-27,18.0,False
2014-03-28,9.0,False
2014-03-29,0.0,False
2014-03-30,32.0,False
2014-03-31,9.0,False
2014-04-01,26.0,False
2014-04-02,0.0,False
2014-04-03,9.0,False
2014-04-04,37.0,False
2014-04-05,32.0,False
2014-04-06,21.0,False
2014-04-07,79.0,False
2014-04-08,35.0,False
2014-04-09,36.0,False
2014-04-10,9.0,False
2014-04-11,19.0,False
2014-04-12,0.0,False
2014-04-13,11.0,False
2014-04-14,0.0,False
2014-04-15,0.0,False
2014-04-16,9.0,False
2014-04-17,10.0,False
2014-04-18,0.0,False
2014-04-19,11.0,False
2014-04-20,34.0,False
2014-04-21,29.0,False
2014-04-22,9.0,False
2014-04-23,36.0,False
2014-04-24,36.0,False
2014-04-25,10.0,False
2014-04-26,32.0,False
2014-04-27,31.0,False
2014-04-28,0.0,False
2014-04-29,9.0,False
2014-04-30,9.0,False
2014-05-01,0.0,False
2014-05-02,19.0,False
2014-05-03,43.0,False
2014-05-04,0.0,False
2014-05-05,0.0,False
2014-05-06,18.0,False
2014-05-07,27.0,False
2014-05-08,18.0,False
2014-05-09,9.0,False
2014-05-10,0.0,False
2014-05-11,0.0,False
2014-05-12,26.0,False
2014-05-13,0.0,False
2014-05-14,9.0,False
2014-05-15,9.0,False
2014-05-16,28.0,False
2014-05-17,11.0,False
2014-05-18,0.0,False
2014-05-19,9.0,False
2014-05-20,9.0,False
2014-05-21,10.0,False
2014-05-22,10.0,False
2014-05-23,10.0,False
2014-05-24,0.0,False
2014-05-25,0.0,False
2014-05-26,10.0,False
2014-05-27,10.0,False
2014-05-28,10.0,False
2014-05-29,0.0,False
2014-05-30,0.0,False
2014-05-31,12.0,False
2014-06-01,0.0,False
2014-06-02,0.0,False
2014-06-03,0.0,False
2014-06-04,0.0,False
2014-06-05,10.0,False
2014-06-06,32.0,False
2014-06-07,12.0,False
2014-06-08,0.0,False
2014-06-09,20.0,False
2014-06-10,10.0,False
2014-06-11,20.0,False
2014-06-12,20.0,False
2014-06-13,10.0,False
2014-06-14,12.0,False
2014-06-15,0.0,False
2014-06-16,0.0,False
2014-06-17,30.0,False
2014-06-18,20.0,False
2014-06-19,0.0,False
2014-06-20,11.0,False
2014-06-21,12.0,False
2014-06-22,12.0,False
2014-06-23,0.0,False
2014-06-24,10.0,False
2014-06-25,10.0,False
2014-06-26,30.0,False
2014-06-27,21.0,False
2014-06-28,12.0,False
2014-06-29,0.0,False
2014-06-30,30.0,False
2014-07-01,30.0,False
2014-07-02,20.0,False
2014-07-03,0.0,False
2014-07-04,11.0,False
2014-07-05,0.0,False
2014-07-06,0.0,False
2014-07-07,10.0,False
2014-07-08,0.0,False
2014-07-09,10.0,False
2014-07-10,0.0,False
2014-07-11,21.0,False
2014-07-12,0.0,False
2014-07-13,24.0,False
2014-07-14,10.0,False
2014-07-15,0.0,False
2014-07-16,0.0,False
2014-07-17,10.0,False
2014-07-18,11.0,False
2014-07-19,25.0,False
2014-07-20,25.0,False
2014-07-21,10.0,False
2014-07-22,30.0,False
2014-07-23,62.0,False
2014-07-24,92.0,False
2014-07-25,32.0,False
2014-07-26,50.0,False
2014-07-27,25.0,False
2014-07-28,10.0,False
2014-07-29,31.0,False
2014-07-30,0.0,False
2014-07-31,10.0,False
2014-08-01,32.0,False
2014-08-02,49.0,False
2014-08-03,0.0,False
2014-08-04,40.0,False
2014-08-05,80.0,False
2014-08-06,82.0,False
2014-08-07,15.0,False
2014-08-08,11.0,False
2014-08-09,24.0,False
2014-08-10,36.0,False
2014-08-11,39.0,False
2014-08-12,20.0,False
2014-08-13,100.0,False
2014-08-14,0.0,False
2014-08-15,44.0,False
2014-08-16,0.0,False
2014-08-17,72.0,False
2014-08-18,40.0,False
2014-08-19,20.0,False
2014-08-20,20.0,False
2014-08-21,0.0,False
2014-08-22,21.0,False
2014-08-23,0.0,False
2014-08-24,12.0,False
2014-08-25,29.0,False
2014-08-26,10.0,False
2014-08-27,0.0,False
2014-08-28,10.0,False
2014-08-29,0.0,False
2014-08-30,0.0,False
2014-08-31,0.0,False
2014-09-01,20.0,False
2014-09-02,37.0,False
2014-09-03,9.0,False
2014-09-04,10.0,False
2014-09-05,10.0,False
2014-09-06,12.0,False
2014-09-07,0.0,False
2014-09-08,9.0,False
2014-09-09,0.0,False
2014-09-10,28.0,False
2014-09-11,28.0,False
2014-09-12,39.0,False
2014-09-13,22.285714285714285,False
2014-09-14,22.285714285714285,False
2014-09-15,18.571428571428573,False
2014-09-16,18.571428571428573,False
2014-09-17,55.714285714285715,False
2014-09-18,18.571428571428573,False
2014-09-19,0.0,False
2014-09-20,44.57142857142857,False
2014-09-21,0.0,False
2014-09-22,18.571428571428573,False
2014-09-23,55.714285714285715,False
2014-09-24,18.571428571428573,False
2014-09-25,0.0,False
2014-09-26,20.42857142857143,False
2014-09-27,0.0,False
2014-09-28,0.0,False
2014-09-29,18.571428571428573,False
2014-09-30,18.571428571428573,False
2014-10-01,74.28571428571429,False
2014-10-02,0.0,False
2014-10-03,0.0,False
2014-10-04,22.285714285714285,False
2014-10-05,0.0,False
2014-10-06,0.0,False
2014-10-07,185.71428571428572,False
2014-10-08,92.85714285714286,False
2014-10-09,55.714285714285715,False
2014-10-10,0.0,False
2014-10-11,44.57142857142857,False
2014-10-12,44.57142857142857,False
2014-10-13,37.142857142857146,False
2014-10-14,37.142857142857146,False
2014-10-15,37.142857142857146,False
2014-10-16,18.571428571428573,False
2014-10-17,39.0,False
2014-10-18,0.0,False
2014-10-19,0.0,False
2014-10-20,18.571428571428573,False
2014-10-21,37.142857142857146,False
2014-10-22,0.0,False
2014-10-23,37.142857142857146,False
2014-10-24,39.0,False
2014-10-25,22.285714285714285,False
2014-10-26,20.42857142857143,False
2014-10-27,0.0,False
2014-10-28,37.142857142857146,False
2014-10-29,18.571428571428573,False
2014-10-30,37.142857142857146,False
2014-10-31,96.57142857142857,False
2014-11-01,0.0,False
2014-11-02,42.714285714285715,False
2014-11-03,0.0,False
2014-11-04,18.571428571428573,False
2014-11-05,0.0,False
2014-11-06,72.42857142857143,False
2014-11-07,18.571428571428573,False
2014-11-08,22.285714285714285,False
2014-11-09,42.714285714285715,False
2014-11-10,53.85714285714286,False
2014-11-11,72.42857142857143,False
2014-11-12,53.85714285714286,False
2014-11-13,89.14285714285714,False
2014-11-14,37.142857142857146,False
2014-11-15,0.0,False
2014-11-16,40.85714285714286,False
2014-11-17,35.285714285714285,False
2014-11-18,20.42857142857143,False
2014-11-19,18.571428571428573,False
2014-11-20,72.42857142857143,False
2014-11-21,55.714285714285715,False
2014-11-22,20.42857142857143,False
2014-11-23,20.42857142857143,False
2014-11-24,35.285714285714285,False
2014-11-25,35.285714285714285,False
2014-11-26,0.0,False
2014-11-27,0.0,False
2014-11-28,37.142857142857146,False
2014-11-29,0.0,False
2014-11-30,20.42857142857143,False
2014-12-01,16.714285714285715,False
2014-12-02,35.285714285714285,False
2014-12-03,53.85714285714286,False
2014-12-04,0.0,False
2014-12-05,18.571428571428573,False
2014-12-06,0.0,False
2014-12-07,20.42857142857143,False
2014-12-08,55.714285714285715,False
2014-12-09,35.285714285714285,False
2014-12-10,18.571428571428573,False
2014-12-11,35.285714285714285,False
2014-12-12,0.0,False
2014-12-13,22.285714285714285,False
2014-12-14,20.42857142857143,False
2014-12-15,53.85714285714286,False
2014-12-16,18.571428571428573,False
2014-12-17,37.142857142857146,False
2014-12-18,37.142857142857146,False
2014-12-19,0.0,False
2014-12-20,44.57142857142857,False
2014-12-21,22.285714285714285,False
2014-12-22,0.0,False
2014-12-23,20.42857142857143,False
2014-12-24,0.0,False
2014-12-25,72.42857142857143,False
2014-12-26,22.285714285714285,False
2014-12-27,0.0,False
2014-12-28,0.0,False
2014-12-29,18.571428571428573,False
2014-12-30,57.57142857142858,False
2014-12-31,22.285714285714285,False
2015-01-01,46.42857142857143,False
2015-01-02,39.0,False
2015-01-03,40.85714285714286,False
2015-01-04,20.42857142857143,False
2015-01-05,35.285714285714285,False
2015-01-06,18.571428571428573,False
2015-01-07,0.0,False
2015-01-08,16.714285714285715,False
2015-01-09,37.142857142857146,False
2015-01-10,59.42857142857143,False
2015-01-11,20.42857142857143,False
2015-01-12,16.714285714285715,False
2015-01-13,16.714285714285715,False
2015-01-14,16.714285714285715,False
2015-01-15,68.71428571428572,False
2015-01-16,18.571428571428573,False
2015-01-17,20.42857142857143,False
2015-01-18,59.42857142857143,False
2015-01-19,52.0,False
2015-01-20,0.0,False
2015-01-21,83.57142857142857,False
2015-01-22,33.42857142857143,False
2015-01-23,18.571428571428573,False
2015-01-24,40.85714285714286,False
2015-01-25,20.42857142857143,False
2015-01-26,16.714285714285715,False
2015-01-27,0.0,False
2015-01-28,33.42857142857143,False
2015-01-29,85.42857142857143,False
2015-01-30,35.285714285714285,False
2015-01-31,0.0,False
2015-02-01,57.57142857142858,False
2015-02-02,16.714285714285715,False
2015-02-03,33.42857142857143,False
2015-02-04,16.714285714285715,False
2015-02-05,16.714285714285715,False
2015-02-06,35.285714285714285,False
2015-02-07,0.0,False
2015-02-08,39.0,False
2015-02-09,16.714285714285715,False
2015-02-10,66.85714285714286,False
2015-02-11,33.42857142857143,False
2015-02-12,0.0,False
2015-02-13,0.0,False
2015-02-14,0.0,False
2015-02-15,20.42857142857143,False
2015-02-16,16.714285714285715,False
2015-02-17,35.285714285714285,False
2015-02-18,35.285714285714285,False
2015-02-19,68.71428571428572,False
2015-02-20,0.0,False
2015-02-21,20.42857142857143,False
2015-02-22,0.0,False
2015-02-23,33.42857142857143,False
2015-02-24,0.0,False
2015-02-25,16.714285714285715,False
2015-02-26,0.0,False
2015-02-27,52.0,False
2015-02-28,20.42857142857143,False
2015-03-01,39.0,False
2015-03-02,16.714285714285715,False
2015-03-03,33.42857142857143,False
2015-03-04,33.42857142857143,False
2015-03-05,16.714285714285715,False
2015-03-06,18.571428571428573,False
2015-03-07,20.42857142857143,False
2015-03-08,20.42857142857143,False
2015-03-09,33.42857142857143,False
2015-03-10,33.42857142857143,False
2015-03-11,66.85714285714286,False
2015-03-12,0.0,False
2015-03-13,1604.5714285714287,False
2015-03-14,1738.2857142857144,False
2015-03-15,1738.2857142857144,False
2015-03-16,3744.0,False
2015-03-17,802.2857142857143,False
2015-03-18,802.2857142857143,False
2015-03-19,2273.1428571428573,False
2015-03-20,802.2857142857143,False
2015-03-21,936.0,False
2015-03-22,802.2857142857143,False
2015-03-23,1470.857142857143,False
2015-03-24,2273.1428571428573,False
2015-03-25,2139.4285714285716,False
2015-03-26,2540.571428571429,False
2015-03-27,3075.4285714285716,False
2015-03-28,1872.0,False
2015-03-29,3744.0,False
2015-03-30,802.2857142857143,False
2015-03-31,2273.1428571428573,False
2015-04-01,802.2857142857143,False
2015-04-02,1604.5714285714287,False
2015-04-03,0.0,False
2015-04-04,936.0,False
2015-04-05,0.0,False
2015-04-06,802.2857142857143,False
2015-04-07,1470.857142857143,False
2015-04-08,802.2857142857143,False
2015-04-09,2273.1428571428573,False
2015-04-10,0.0,False
2015-04-11,936.0,False
2015-04-12,936.0,False
2015-04-13,1470.857142857143,False
2015-04-14,2273.1428571428573,False
2015-04-15,1470.857142857143,False
2015-04-16,1470.857142857143,False
2015-04-17,3209.1428571428573,False
2015-04-18,2674.2857142857147,False
2015-04-19,0.0,False
2015-04-20,3744.0,False
2015-04-21,802.2857142857143,False
2015-04-22,1470.857142857143,False
2015-04-23,802.2857142857143,False
2015-04-24,0.0,False
2015-04-25,936.0,False
2015-04-26,936.0,False
2015-04-27,1470.857142857143,False
2015-04-28,0.0,False
2015-04-29,1470.857142857143,False
2015-04-30,0.0,False
2015-05-01,802.2857142857143,False
2015-05-02,0.0,False
2015-05-03,936.0,False
2015-05-04,2273.1428571428573,False
2015-05-05,2273.1428571428573,False
2015-05-06,802.2857142857143,False
2015-05-07,0.0,False
2015-05-08,802.2857142857143,False
2015-05-09,0.0,False
2015-05-10,936.0,False
2015-05-11,1470.857142857143,False
2015-05-12,1470.857142857143,False
2015-05-13,802.2857142857143,False
2015-05-14,1470.857142857143,False
2015-05-15,0.0,False
2015-05-16,3610.2857142857147,False
2015-05-17,1738.2857142857144,False
2015-05-18,1470.857142857143,False
2015-05-19,802.2857142857143,False
2015-05-20,802.2857142857143,False
2015-05-21,3075.4285714285716,False
2015-05-22,2406.857142857143,False
2015-05-23,2674.2857142857147,False
2015-05-24,936.0,False
2015-05-25,3075.4285714285716,False
2015-05-26,2139.4285714285716,False
2015-05-27,668.5714285714287,False
2015-05-28,0.0,False
2015-05-29,0.0,False
2015-05-30,1738.2857142857144,False
2015-05-31,0.0,False
2015-06-01,0.0,False
2015-06-02,1470.857142857143,False
2015-06-03,1470.857142857143,False
2015-06-04,3075.4285714285716,False
2015-06-05,0.0,False
2015-06-06,1738.2857142857144,False
2015-06-07,4546.285714285715,False
2015-06-08,802.2857142857143,False
2015-06-09,1470.857142857143,False
2015-06-10,3744.0,False
2015-06-11,1470.857142857143,False
2015-06-12,802.2857142857143,False
2015-06-13,936.0,False
2015-06-14,0.0,False
2015-06-15,668.5714285714287,False
2015-06-16,802.2857142857143,False
2015-06-17,1470.857142857143,False
2015-06-18,2273.1428571428573,False
2015-06-19,3209.1428571428573,False
2015-06-20,1872.0,False
2015-06-21,1872.0,False
2015-06-22,0.0,False
2015-06-23,802.2857142857143,False
2015-06-24,3744.0,False
2015-06-25,802.2857142857143,False
2015-06-26,4680.0,False
2015-06-27,1738.2857142857144,False
2015-06-28,0.0,False
2015-06-29,802.2857142857143,False
2015-06-30,2273.1428571428573,False
2015-07-01,802.2857142857143,False
2015-07-02,802.2857142857143,False
2015-07-03,2406.857142857143,False
2015-07-04,1872.0,False
2015-07-05,0.0,False
2015-07-06,3744.0,False
2015-07-07,802.2857142857143,False
2015-07-08,2273.1428571428573,False
2015-07-09,802.2857142857143,False
2015-07-10,802.2857142857143,False
2015-07-11,1872.0,False
2015-07-12,2674.2857142857147,False
2015-07-13,5214.857142857143,False
2015-07-14,1470.857142857143,False
2015-07-15,3075.4285714285716,False
2015-07-16,2273.1428571428573,False
2015-07-17,1604.5714285714287,False
2015-07-18,0.0,False
2015-07-19,0.0,False
2015-07-20,4011.4285714285716,False
2015-07-21,802.2857142857143,False
2015-07-22,1470.857142857143,False
2015-07-23,1604.5714285714287,False
2015-07-24,802.2857142857143,False
2015-07-25,1872.0,False
2015-07-26,936.0,False
2015-07-27,2139.4285714285716,False
2015-07-28,2139.4285714285716,False
2015-07-29,3744.0,False
2015-07-30,10563.428571428572,False
2015-07-31,13371.428571428572,False
2015-08-01,3610.2857142857147,False
2015-08-02,3610.2857142857147,False
2015-08-03,6017.142857142858,False
2015-08-04,8290.285714285716,False
2015-08-05,4546.285714285715,False
2015-08-06,3877.714285714286,False
2015-08-07,5616.0,False
2015-08-08,6284.571428571429,False
2015-08-09,10830.857142857143,False
2015-08-10,3744.0,False
2015-08-11,9761.142857142857,False
2015-08-12,2273.1428571428573,False
2015-08-13,9894.857142857143,False
2015-08-14,7086.857142857143,False
2015-08-15,9894.857142857143,False
2015-08-16,2674.2857142857147,False
2015-08-17,8290.285714285716,False
2015-08-18,3610.2857142857147,False
2015-08-19,2941.714285714286,False
2015-08-20,4412.571428571428,False
2015-08-21,5348.571428571429,False
2015-08-22,4412.571428571428,False
2015-08-23,2540.571428571429,False
2015-08-24,3610.2857142857147,False
2015-08-25,5749.714285714286,False
2015-08-26,5883.428571428572,False
2015-08-27,4412.571428571428,False
2015-08-28,1604.5714285714287,False
2015-08-29,1738.2857142857144,False
2015-08-30,7755.428571428572,False
2015-08-31,2139.4285714285716,False
2015-09-01,6552.0,False
2015-09-02,2139.4285714285716,False
2015-09-03,3744.0,False
2015-09-04,2273.1428571428573,False
2015-09-05,1738.2857142857144,False
2015-09-06,802.2857142857143,False
2015-09-07,2273.1428571428573,False
2015-09-08,1262.857142857143,False
2015-09-09,2525.714285714286,False
2015-09-10,3030.857142857143,False
2015-09-11,3283.4285714285716,False
2015-09-12,1515.4285714285716,False
2015-09-13,3030.857142857143,False
2015-09-14,1768.0,False
2015-09-15,4798.857142857143,False
2015-09-16,1262.857142857143,False
2015-09-17,1262.857142857143,False
2015-09-18,2273.1428571428573,False
2015-09-19,1515.4285714285716,False
2015-09-20,0.0,False
2015-09-21,757.7142857142858,False
2015-09-22,2273.1428571428573,False
2015-09-23,1262.857142857143,False
2015-09-24,1262.857142857143,False
2015-09-25,505.14285714285717,False
2015-09-26,2020.5714285714287,False
2015-09-27,0.0,False
2015-09-28,505.14285714285717,False
2015-09-29,1262.857142857143,False
2015-09-30,2525.714285714286,False
2015-10-01,1262.857142857143,False
2015-10-02,2273.1428571428573,False
2015-10-03,1010.2857142857143,False
2015-10-04,2525.714285714286,False
2015-10-05,2525.714285714286,False
2015-10-06,1768.0,False
2015-10-07,1768.0,False
2015-10-08,2273.1428571428573,False
2015-10-09,1010.2857142857143,False
2015-10-10,1010.2857142857143,False
2015-10-11,505.14285714285717,False
2015-10-12,1768.0,False
2015-10-13,1768.0,False
2015-10-14,505.14285714285717,False
2015-10-15,2525.714285714286,False
2015-10-16,1768.0,False
2015-10-17,1010.2857142857143,False
2015-10-18,505.14285714285717,False
2015-10-19,757.7142857142858,False
2015-10-20,757.7142857142858,False
2015-10-21,0.0,False
2015-10-22,1768.0,False
2015-10-23,1010.2857142857143,False
2015-10-24,1010.2857142857143,False
2015-10-25,3030.857142857143,False
2015-10-26,3283.4285714285716,False
2015-10-27,1262.857142857143,False
2015-10-28,3788.571428571429,False
2015-10-29,4798.857142857143,False
2015-10-30,2778.285714285714,False
2015-10-31,3536.0,False
2015-11-01,3536.0,False
2015-11-02,3030.857142857143,False
2015-11-03,3030.857142857143,False
2015-11-04,2525.714285714286,False
2015-11-05,1262.857142857143,False
2015-11-06,3030.857142857143,False
2015-11-07,1515.4285714285716,False
2015-11-08,2020.5714285714287,False
2015-11-09,3788.571428571429,False
2015-11-10,2525.714285714286,False
2015-11-11,3536.0,False
2015-11-12,2525.714285714286,False
2015-11-13,1768.0,False
2015-11-14,2525.714285714286,False
2015-11-15,1010.2857142857143,False
2015-11-16,4293.714285714286,False
2015-11-17,1262.857142857143,False
2015-11-18,1768.0,False
2015-11-19,3030.857142857143,False
2015-11-20,1768.0,False
2015-11-21,505.14285714285717,False
2015-11-22,1010.2857142857143,False
2015-11-23,3030.857142857143,False
2015-11-24,3283.4285714285716,False
2015-11-25,2020.5714285714287,False
2015-11-26,1262.857142857143,False
2015-11-27,1768.0,False
2015-11-28,505.14285714285717,False
2015-11-29,3283.4285714285716,False
2015-11-30,0.0,False
2015-12-01,757.7142857142858,False
2015-12-02,1262.857142857143,False
2015-12-03,2525.714285714286,False
2015-12-04,1010.2857142857143,False
2015-12-05,1515.4285714285716,False
2015-12-06,2525.714285714286,False
2015-12-07,2525.714285714286,False
2015-12-08,3030.857142857143,False
2015-12-09,1262.857142857143,False
2015-12-10,3788.571428571429,False
2015-12-11,2525.714285714286,False
2015-12-12,2525.714285714286,False
2015-12-13,505.14285714285717,False
2015-12-14,2525.714285714286,False
2015-12-15,1262.857142857143,False
2015-12-16,2273.1428571428573,False
2015-12-17,1262.857142857143,False
2015-12-18,2020.5714285714287,False
2015-12-19,1010.2857142857143,False
2015-12-20,1515.4285714285716,False
2015-12-21,2273.1428571428573,False
2015-12-22,1262.857142857143,False
2015-12-23,2525.714285714286,False
2015-12-24,3283.4285714285716,False
2015-12-25,1768.0,False
2015-12-26,505.14285714285717,False
2015-12-27,4798.857142857143,False
2015-12-28,2273.1428571428573,False
2015-12-29,1262.857142857143,False
2015-12-30,1515.4285714285716,False
2015-12-31,1515.4285714285716,False
2016-01-01,505.14285714285717,False
2016-01-02,3283.4285714285716,False
2016-01-03,3030.857142857143,False
2016-01-04,3788.571428571429,False
2016-01-05,1768.0,False
2016-01-06,1515.4285714285716,False
2016-01-07,2273.1428571428573,False
2016-01-08,1768.0,False
2016-01-09,1515.4285714285716,False
2016-01-10,2525.714285714286,False
2016-01-11,2778.285714285714,False
2016-01-12,2273.1428571428573,False
2016-01-13,1262.857142857143,False
2016-01-14,2273.1428571428573,False
2016-01-15,2778.285714285714,False
2016-01-16,2525.714285714286,False
2016-01-17,1010.2857142857143,False
2016-01-18,5304.0,False
2016-01-19,4798.857142857143,False
2016-01-20,3283.4285714285716,False
2016-01-21,6314.285714285715,False
2016-01-22,5051.428571428572,False
2016-01-23,5304.0,False
2016-01-24,8082.285714285715,False
2016-01-25,9345.142857142857,False
2016-01-26,8587.428571428572,False
2016-01-27,7577.142857142858,False
2016-01-28,6819.428571428572,False
2016-01-29,2273.1428571428573,False
2016-01-30,5809.142857142858,False
2016-01-31,6566.857142857143,False
2016-02-01,4041.1428571428573,False
2016-02-02,7072.0,False
2016-02-03,4546.285714285715,False
2016-02-04,3536.0,False
2016-02-05,4293.714285714286,False
2016-02-06,5304.0,False
2016-02-07,6061.714285714286,False
2016-02-08,6314.285714285715,False
2016-02-09,13638.857142857143,False
2016-02-10,10355.428571428572,False
2016-02-11,12628.57142857143,False
2016-02-12,13638.857142857143,False
2016-02-13,11113.142857142857,False
2016-02-14,6061.714285714286,False
2016-02-15,5809.142857142858,False
2016-02-16,7072.0,False
2016-02-17,8334.857142857143,False
2016-02-18,6566.857142857143,False
2016-02-19,8840.0,False
2016-02-20,6061.714285714286,False
2016-02-21,8587.428571428572,False
2016-02-22,7324.571428571429,False
2016-02-23,11365.714285714286,False
2016-02-24,9597.714285714286,False
2016-02-25,15154.285714285716,False
2016-02-26,11870.857142857143,False
2016-02-27,8587.428571428572,False
2016-02-28,13638.857142857143,False
2016-02-29,8334.857142857143,False
2016-03-01,12628.57142857143,False
2016-03-02,14396.57142857143,False
2016-03-03,25257.14285714286,False
2016-03-04,16164.57142857143,False
2016-03-05,23489.14285714286,False
2016-03-06,18185.14285714286,False
2016-03-07,25004.57142857143,False
2016-03-08,17427.428571428572,False
2016-03-09,22731.428571428572,False
2016-03-10,17427.428571428572,False
2016-03-11,13638.857142857145,False
2016-03-12,21973.714285714286,False
2016-03-13,28035.428571428572,False
2016-03-14,29550.857142857145,False
2016-03-15,24246.857142857145,False
2016-03-16,16669.714285714286,False
2016-03-17,23489.14285714286,False
2016-03-18,25762.285714285717,False
2016-03-19,15912.000000000002,False
2016-03-20,18185.14285714286,False
2016-03-21,21216.0,False
2016-03-22,15912.000000000002,False
2016-03-23,25762.285714285717,False
2016-03-24,22731.428571428572,False
2016-03-25,18942.857142857145,False
2016-03-26,14396.57142857143,False
2016-03-27,12881.142857142859,False
2016-03-28,24246.857142857145,False
2016-03-29,21216.0,False
2016-03-30,19700.57142857143,False
2016-03-31,20458.285714285717,False
2016-04-01,21973.714285714286,False
2016-04-02,15912.000000000002,False
2016-04-03,10608.0,False
2016-04-04,14396.57142857143,False
2016-04-05,14396.57142857143,False
2016-04-06,13638.857142857145,False
2016-04-07,15912.000000000002,False
2016-04-08,16669.714285714286,False
2016-04-09,12123.428571428572,False
2016-04-10,19700.57142857143,False
2016-04-11,20458.285714285717,False
2016-04-12,18942.857142857145,False
2016-04-13,16669.714285714286,False
2016-04-14,16669.714285714286,False
2016-04-15,14396.57142857143,False
2016-04-16,14396.57142857143,False
2016-04-17,12881.142857142859,False
2016-04-18,12123.428571428572,False
2016-04-19,13638.857142857145,False
2016-04-20,9850.285714285716,False
2016-04-21,9850.285714285716,False
2016-04-22,12123.428571428572,False
2016-04-23,15154.285714285716,False
2016-04-24,15154.285714285716,False
2016-04-25,10608.0,False
2016-04-26,9850.285714285716,False
2016-04-27,15912.000000000002,False
2016-04-28,9092.57142857143,False
2016-04-29,9092.57142857143,False
2016-04-30,12123.428571428572,False
2016-05-01,12881.142857142859,False
2016-05-02,14396.57142857143,False
2016-05-03,21973.714285714286,False
2016-05-04,15154.285714285716,False
2016-05-05,20458.285714285717,False
2016-05-06,12123.428571428572,False
2016-05-07,12123.428571428572,False
2016-05-08,12881.142857142859,False
2016-05-09,18185.14285714286,False
2016-05-10,18185.14285714286,False
2016-05-11,20458.285714285717,False
2016-05-12,18185.14285714286,False
2016-05-13,18942.857142857145,False
2016-05-14,12881.142857142859,False
2016-05-15,15154.285714285716,False
2016-05-16,12123.428571428572,False
2016-05-17,25004.57142857143,False
2016-05-18,28793.14285714286,False
2016-05-19,28793.14285714286,False
2016-05-20,32581.71428571429,False
2016-05-21,13638.857142857145,False
2016-05-22,28035.428571428572,False
2016-05-23,25004.57142857143,False
2016-05-24,21973.714285714286,False
2016-05-25,27277.71428571429,False
2016-05-26,26520.000000000004,False
2016-05-27,25762.285714285717,False
2016-05-28,21973.714285714286,False
2016-05-29,23489.14285714286,False
2016-05-30,18185.14285714286,False
2016-05-31,23489.14285714286,False
2016-06-01,26520.000000000004,False
2016-06-02,21216.0,False
2016-06-03,22731.428571428572,False
2016-06-04,22731.428571428572,False
2016-06-05,12881.142857142859,False
2016-06-06,17427.428571428572,False
2016-06-07,22731.428571428572,False
2016-06-08,23489.14285714286,False
2016-06-09,16669.714285714286,False
2016-06-10,16669.714285714286,False
2016-06-11,12123.428571428572,False
2016-06-12,25004.57142857143,False
2016-06-13,26520.000000000004,False
2016-06-14,28793.14285714286,False
2016-06-15,31066.285714285717,False
2016-06-16,33339.42857142857,False
2016-06-17,75771.42857142858,False
2016-06-18,71225.14285714287,False
2016-06-19,43189.71428571429,False
2016-06-20,40158.857142857145,False
2016-06-21,43947.42857142857,False
2016-06-22,36370.28571428572,False
2016-06-23,30308.57142857143,False
2016-06-24,31824.000000000004,False
2016-06-25,18942.857142857145,False
2016-06-26,12123.428571428572,False
2016-06-27,24246.857142857145,False
2016-06-28,16669.714285714286,False
2016-06-29,28035.428571428572,False
2016-06-30,23489.14285714286,False
2016-07-01,18942.857142857145,False
2016-07-02,24246.857142857145,False
2016-07-03,18185.14285714286,False
2016-07-04,22731.428571428572,False
2016-07-05,23489.14285714286,False
2016-07-06,26520.000000000004,False
2016-07-07,12881.142857142859,False
2016-07-08,15154.285714285716,False
2016-07-09,18185.14285714286,False
2016-07-10,12881.142857142859,False
2016-07-11,17427.428571428572,False
2016-07-12,21216.0,False
2016-07-13,14396.57142857143,False
